"bench","sel","suc","file","proc","IF","loop","IfNode","LoopNode","pIfNode","pLoopNode","psize","s","sall","fakesel"
"aaparmeggiani--pg_tail",41,1,1,2,0,0,0,0,3,6,61,2,2,40
"aaparmeggiani--pg_tail",39,1,1,3,0,0,0,0,3,4,65,2,2,40
"aaparmeggiani--pg_tail",36,1,1,3,0,0,0,0,4,5,59,2,2,40
"aaparmeggiani--pg_tail",41,1,1,3,0,0,0,0,4,4,67,2,2,40
"aaparmeggiani--pg_tail",41,1,1,3,0,0,0,0,5,6,79,2,2,40
"aaparmeggiani--pg_tail",40,1,1,3,0,0,0,0,4,4,66,2,2,40
"aaparmeggiani--pg_tail",42,1,1,2,0,0,0,0,3,3,65,1,1,40
"aaparmeggiani--pg_tail",41,1,1,3,0,0,0,0,4,5,69,2,2,40
"aaparmeggiani--pg_tail",40,1,1,2,0,0,0,0,2,5,70,2,2,40
"aaparmeggiani--pg_tail",39,1,1,3,0,0,0,0,5,3,63,2,2,40
"abaelhe--amysql",43,1,1,17,0,0,0,0,7,3,101,27,56,40
"abaelhe--amysql",46,0,1,11,0,0,0,0,4,5,106,28,67,40
"abaelhe--amysql",42,1,1,15,0,0,0,0,5,10,108,32,55,40
"abaelhe--amysql",46,0,1,15,0,0,0,0,9,5,107,31,69,40
"abaelhe--amysql",44,1,1,20,0,0,0,0,5,5,89,33,62,40
"abaelhe--amysql",45,1,1,15,0,0,0,0,11,3,115,30,56,40
"abaelhe--amysql",43,0,1,16,0,0,0,0,6,3,96,30,67,40
"abaelhe--amysql",44,1,1,13,0,0,0,0,6,6,110,30,67,40
"abaelhe--amysql",48,1,1,15,0,0,0,0,2,7,108,25,58,40
"abaelhe--amysql",44,0,1,20,0,0,0,0,4,3,104,36,68,40
"abaelhe--amysql",47,1,1,16,0,0,0,0,13,3,110,30,68,40
"abaelhe--amysql",44,1,1,17,0,0,0,0,5,5,99,30,67,40
"abaelhe--amysql",43,1,1,17,0,0,0,0,6,7,112,30,57,40
"abaelhe--amysql",46,0,1,14,0,0,0,0,11,4,110,27,59,40
"abaelhe--amysql",48,1,1,15,0,0,0,0,4,7,104,26,55,40
"abaelhe--amysql",43,0,1,13,0,0,0,0,5,2,94,25,69,40
"abaelhe--amysql",44,0,1,13,0,0,0,0,6,4,95,21,70,40
"abaelhe--amysql",44,0,1,13,0,0,0,0,9,3,90,23,68,40
"abaelhe--amysql",43,1,1,16,0,0,0,0,6,6,112,30,62,40
"abaelhe--amysql",44,1,1,18,0,0,0,0,8,6,113,32,69,40
"abaelhe--amysql",44,0,1,17,0,0,0,0,4,5,108,33,70,40
"abaelhe--amysql",45,1,1,14,0,0,0,0,4,11,109,25,58,40
"abaelhe--amysql",43,1,1,16,0,0,0,0,4,2,77,29,56,40
"abaelhe--amysql",45,1,1,15,0,0,0,0,7,3,105,29,57,40
"abaelhe--amysql",45,1,1,16,0,0,0,0,2,4,112,31,69,40
"abaelhe--amysql",41,1,1,14,0,0,0,0,8,4,100,27,56,40
"abaelhe--amysql",46,1,1,14,0,0,0,0,7,4,108,26,57,40
"abaelhe--amysql",42,1,1,18,0,0,0,0,2,6,101,35,58,40
"abaelhe--amysql",45,1,1,13,0,0,0,0,9,6,108,27,57,40
"abaelhe--amysql",44,1,1,19,0,0,0,0,8,5,106,31,55,40
"abaelhe--amysql",44,1,1,15,0,0,0,0,9,6,100,25,55,40
"abaelhe--amysql",42,0,1,16,0,0,0,0,12,1,113,29,69,40
"abaelhe--amysql",45,1,1,17,0,0,0,0,9,3,102,30,68,40
"abaelhe--amysql",43,1,1,17,0,0,0,0,7,3,95,32,55,40
"abaelhe--amysql",45,0,1,13,0,0,0,0,6,6,105,25,70,40
"abaelhe--amysql",48,1,1,16,0,0,0,0,6,10,105,28,70,40
"abaelhe--amysql",47,1,1,14,0,0,0,0,5,2,101,28,57,40
"abaelhe--amysql",43,0,1,13,0,0,0,0,8,1,91,27,68,40
"abaelhe--amysql",46,1,1,14,0,0,0,0,5,3,91,26,55,40
"abaelhe--amysql",46,1,1,15,0,0,0,0,5,7,112,29,58,40
"abaelhe--amysql",42,1,1,16,0,0,0,0,4,4,91,32,68,40
"abaelhe--amysql",48,1,1,16,0,0,0,0,6,8,123,28,56,40
"abaelhe--amysql",46,0,1,13,0,0,0,0,10,4,116,30,67,40
"abaelhe--amysql",45,1,1,16,0,0,0,0,8,4,121,32,70,40
"abaelhe--amysql",42,1,1,16,0,0,0,0,7,5,95,28,58,40
"abaelhe--amysql",45,1,1,16,0,0,0,0,9,7,101,27,67,40
"abaelhe--amysql",42,1,1,15,0,0,0,0,5,3,86,27,57,40
"abaelhe--amysql",40,1,1,14,0,0,0,0,11,8,111,26,69,40
"abaelhe--amysql",45,1,1,13,0,0,0,0,7,3,107,29,69,40
"abaelhe--amysql",46,1,1,14,0,0,0,0,3,2,112,27,55,40
"abaelhe--amysql",45,0,1,13,0,0,0,0,7,3,102,25,68,40
"abaelhe--amysql",43,1,1,17,0,0,0,0,6,4,114,29,60,40
"abaelhe--amysql",44,1,1,17,0,0,0,0,6,4,115,33,57,40
"abaelhe--amysql",42,1,1,13,0,0,0,0,4,7,85,25,57,40
"abaelhe--amysql",48,1,1,15,0,0,0,0,9,5,116,26,58,40
"abaelhe--amysql",45,1,1,13,0,0,0,0,7,4,102,28,68,40
"abaelhe--amysql",44,0,1,15,0,0,0,0,8,6,102,26,68,40
"abaelhe--amysql",42,1,1,15,0,0,0,0,9,5,101,24,61,40
"abaelhe--amysql",44,1,1,17,0,0,0,0,5,7,91,31,69,40
"abaelhe--amysql",44,0,1,17,0,0,0,0,3,8,101,29,67,40
"abaelhe--amysql",42,0,1,15,0,0,0,0,8,4,102,28,68,40
"abaelhe--amysql",42,1,1,14,0,0,0,0,7,6,89,30,54,40
"abaelhe--amysql",46,1,1,13,0,0,0,0,11,3,116,26,58,40
"abaelhe--amysql",44,1,1,14,0,0,0,0,8,5,113,28,67,40
"abaelhe--amysql",47,1,1,16,0,0,0,0,7,6,105,30,56,40
"abaelhe--amysql",44,1,1,18,0,0,0,0,7,4,94,30,70,40
"abaelhe--amysql",43,1,1,17,0,0,0,0,7,3,104,30,59,40
"abaelhe--amysql",39,1,1,15,0,0,0,0,7,4,89,26,57,40
"abaelhe--amysql",43,1,1,14,0,0,0,0,11,5,107,26,55,40
"abaelhe--amysql",48,0,1,15,0,0,0,0,7,3,114,29,67,40
"abaelhe--amysql",40,1,1,18,0,0,0,0,6,3,102,30,56,40
"abaelhe--amysql",45,0,1,19,0,0,0,0,3,5,94,32,69,40
"abaelhe--amysql",42,1,1,17,0,0,0,0,4,5,91,31,68,40
"abaelhe--amysql",44,1,1,17,0,0,0,0,6,6,111,29,56,40
"abaelhe--amysql",47,1,1,17,0,0,0,0,5,6,104,32,68,40
"abaelhe--amysql",44,1,1,13,0,0,0,0,8,7,115,27,68,40
"abaelhe--amysql",40,1,1,15,0,0,0,0,7,4,96,24,58,40
"abaelhe--amysql",45,1,1,13,0,0,0,0,4,9,107,27,59,40
"abaelhe--amysql",45,0,1,15,0,0,0,0,8,5,116,31,69,40
"abaelhe--amysql",47,0,1,17,0,0,0,0,6,6,113,29,69,40
"abaelhe--amysql",45,1,1,12,0,0,0,0,9,5,107,24,58,40
"abaelhe--amysql",44,1,1,16,0,0,0,0,9,1,107,31,68,40
"abaelhe--amysql",47,0,1,16,0,0,0,0,6,6,101,31,68,40
"abaelhe--amysql",46,1,1,19,0,0,0,0,4,6,97,33,56,40
"abaelhe--amysql",42,1,1,25,0,0,0,0,7,4,104,37,69,40
"abaelhe--amysql",44,1,1,16,0,0,0,0,3,4,86,29,68,40
"abaelhe--amysql",43,1,1,19,0,0,0,0,5,8,105,34,69,40
"abaelhe--amysql",43,0,1,18,0,0,0,0,7,7,115,32,69,40
"abaelhe--amysql",46,1,1,15,0,0,0,0,5,6,108,29,59,40
"abaelhe--amysql",43,0,1,13,0,0,0,0,3,9,102,28,68,40
"abaelhe--amysql",43,0,1,14,0,0,0,0,12,3,106,29,70,40
"abaelhe--amysql",44,1,1,20,0,0,0,0,9,2,103,34,60,40
"abaelhe--amysql",47,1,1,15,0,0,0,0,6,2,89,27,68,40
"abaelhe--amysql",45,1,1,14,0,0,0,0,4,8,110,29,57,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,2,1,65,15,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,2,1,60,15,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,4,1,60,15,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,5,1,62,17,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,1,1,60,16,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,4,0,59,15,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,4,0,60,17,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,1,2,59,16,21,40
"abdsec--CVE-2016-0801",42,1,1,6,0,0,0,0,3,0,54,15,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,4,2,64,15,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,1,1,56,17,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,3,2,66,18,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,1,0,57,18,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,1,2,64,17,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,2,2,60,16,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,1,0,50,16,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,3,2,57,17,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,2,2,50,15,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,4,0,56,14,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,3,2,65,14,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,3,2,64,18,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,2,0,57,15,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,3,4,64,17,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,2,1,56,15,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,5,1,67,15,21,40
"abdsec--CVE-2016-0801",42,1,1,6,0,0,0,0,2,2,55,12,21,40
"abdsec--CVE-2016-0801",44,1,1,8,0,0,0,0,1,0,55,17,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,3,2,66,17,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,2,2,63,17,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,2,4,58,17,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,1,1,55,17,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,3,2,68,13,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,3,1,59,14,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,2,1,60,18,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,3,3,64,17,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,4,2,60,17,21,40
"abdsec--CVE-2016-0801",43,1,1,6,0,0,0,0,2,1,59,14,21,40
"abdsec--CVE-2016-0801",41,1,1,6,0,0,0,0,5,2,61,14,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,2,0,56,16,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,2,0,57,18,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,2,1,65,16,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,2,1,60,16,21,40
"abdsec--CVE-2016-0801",42,1,1,5,0,0,0,0,0,0,53,13,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,1,2,63,13,21,40
"abdsec--CVE-2016-0801",42,1,1,6,0,0,0,0,6,2,60,16,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,2,1,59,17,21,40
"abdsec--CVE-2016-0801",41,1,1,6,0,0,0,0,5,0,57,13,21,40
"abdsec--CVE-2016-0801",43,1,1,8,0,0,0,0,4,1,65,17,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,2,1,61,16,21,40
"abdsec--CVE-2016-0801",43,1,1,7,0,0,0,0,3,2,61,15,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,2,1,61,16,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,3,0,65,17,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,2,2,58,17,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,0,1,56,15,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,5,2,70,17,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,2,1,61,15,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,2,3,55,16,21,40
"abdsec--CVE-2016-0801",43,1,1,7,0,0,0,0,2,2,61,18,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,1,1,64,18,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,4,0,66,15,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,0,2,60,16,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,3,3,66,18,21,40
"abdsec--CVE-2016-0801",40,1,1,6,0,0,0,0,3,1,54,14,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,2,0,56,16,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,3,2,57,14,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,3,2,61,15,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,3,1,68,15,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,1,2,56,18,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,1,0,59,17,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,4,1,61,15,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,2,1,62,17,21,40
"abdsec--CVE-2016-0801",40,1,1,6,0,0,0,0,1,1,52,14,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,3,0,59,15,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,1,0,56,16,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,1,2,58,14,21,40
"abdsec--CVE-2016-0801",43,1,1,6,0,0,0,0,3,1,61,15,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,4,1,67,18,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,3,0,58,15,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,4,2,59,16,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,3,1,61,16,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,4,1,60,15,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,3,3,63,18,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,2,1,62,18,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,1,3,63,15,21,40
"abdsec--CVE-2016-0801",43,1,1,7,0,0,0,0,1,0,56,16,21,40
"abdsec--CVE-2016-0801",41,1,1,6,0,0,0,0,4,1,57,14,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,2,1,61,16,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,1,1,55,18,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,2,3,72,18,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,1,1,64,17,21,40
"abdsec--CVE-2016-0801",44,1,1,7,0,0,0,0,2,2,59,15,21,40
"abdsec--CVE-2016-0801",43,1,1,8,0,0,0,0,2,1,60,16,21,40
"abdsec--CVE-2016-0801",41,1,1,7,0,0,0,0,2,1,62,16,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,3,1,64,16,21,40
"abdsec--CVE-2016-0801",42,1,1,7,0,0,0,0,2,2,64,14,21,40
"abdsec--CVE-2016-0801",40,1,1,8,0,0,0,0,3,2,59,17,21,40
"abdsec--CVE-2016-0801",40,1,1,7,0,0,0,0,2,0,55,15,21,40
"abdsec--CVE-2016-0801",41,1,1,8,0,0,0,0,1,2,58,16,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,5,0,62,17,21,40
"abdsec--CVE-2016-0801",42,1,1,8,0,0,0,0,5,1,63,17,21,40
"adamcaudill--ccsrch",42,1,1,18,0,0,0,0,7,4,99,25,61,40
"adamcaudill--ccsrch",44,1,1,17,0,0,0,0,3,3,79,20,61,40
"adamcaudill--ccsrch",40,1,1,15,0,0,0,0,7,4,92,19,60,40
"adamcaudill--ccsrch",43,1,1,18,0,0,0,0,7,3,94,21,62,40
"adamcaudill--ccsrch",44,1,1,16,0,0,0,0,7,1,89,23,60,40
"adamcaudill--ccsrch",43,1,1,18,0,0,0,0,8,2,99,25,62,40
"adamcaudill--ccsrch",42,1,1,19,0,0,0,0,7,3,86,27,61,40
"adamcaudill--ccsrch",43,1,1,16,0,0,0,0,7,2,78,22,61,40
"adamcaudill--ccsrch",43,1,1,17,0,0,0,0,8,3,102,29,60,40
"adamcaudill--ccsrch",43,1,1,18,0,0,0,0,7,3,82,23,62,40
"adamcaudill--ccsrch",43,1,1,15,0,0,0,0,13,5,103,22,58,40
"adamcaudill--ccsrch",45,1,1,17,0,0,0,0,3,5,89,20,60,40
"adamcaudill--ccsrch",44,1,1,13,0,0,0,0,10,3,90,19,61,40
"adamcaudill--ccsrch",42,1,1,19,0,0,0,0,7,3,92,29,63,40
"adamcaudill--ccsrch",43,1,1,17,0,0,0,0,6,2,73,19,62,40
"adamcaudill--ccsrch",44,1,1,17,0,0,0,0,9,5,101,25,62,40
"adamcaudill--ccsrch",44,1,1,17,0,0,0,0,10,4,101,25,60,40
"adamcaudill--ccsrch",41,1,1,18,0,0,0,0,5,2,81,22,62,40
"adamcaudill--ccsrch",40,1,1,15,0,0,0,0,12,1,90,25,62,40
"adamcaudill--ccsrch",44,1,1,22,0,0,0,0,6,3,108,27,63,40
"adamcaudill--ccsrch",41,1,1,18,0,0,0,0,7,3,89,25,62,40
"adamcaudill--ccsrch",41,1,1,22,0,0,0,0,8,2,91,26,59,40
"adamcaudill--ccsrch",41,1,1,17,0,0,0,0,7,2,92,23,58,40
"adamcaudill--ccsrch",42,1,1,18,0,0,0,0,5,1,94,24,62,40
"adamcaudill--ccsrch",41,1,1,19,0,0,0,0,8,1,87,26,62,40
"adamcaudill--ccsrch",42,1,1,18,0,0,0,0,13,0,105,28,61,40
"adamcaudill--ccsrch",42,1,1,21,0,0,0,0,5,5,86,26,60,40
"adamcaudill--ccsrch",43,1,1,22,0,0,0,0,5,3,81,27,61,40
"adamcaudill--ccsrch",44,1,1,17,0,0,0,0,12,4,100,23,60,40
"adamcaudill--ccsrch",44,1,1,20,0,0,0,0,7,2,92,24,62,40
"adamcaudill--ccsrch",42,1,1,20,0,0,0,0,8,1,77,26,61,40
"adamcaudill--ccsrch",41,1,1,18,0,0,0,0,8,2,83,25,59,40
"adamcaudill--ccsrch",44,1,1,16,0,0,0,0,6,2,90,22,62,40
