"bench","sel","suc","file","proc","IF","loop","IfNode","LoopNode","pIfNode","pLoopNode","psize","s","sall","fakesel"
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,1,2,53,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,2,2,47,2,2,30
"aaparmeggiani--pg_tail",27,1,1,2,0,0,0,0,4,7,53,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,1,2,52,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,2,3,50,2,2,30
"aaparmeggiani--pg_tail",28,1,1,3,0,0,0,0,2,3,51,2,2,30
"aaparmeggiani--pg_tail",30,1,1,2,0,0,0,0,3,4,52,2,2,30
"aaparmeggiani--pg_tail",30,1,1,2,0,0,0,0,2,3,45,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,5,3,61,2,2,30
"aaparmeggiani--pg_tail",32,1,1,2,0,0,0,0,1,3,55,2,2,30
"aaparmeggiani--pg_tail",29,1,1,2,0,0,0,0,2,3,49,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,2,2,51,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,4,4,51,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,5,4,60,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,3,2,56,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,5,5,55,2,2,30
"aaparmeggiani--pg_tail",30,1,1,2,0,0,0,0,4,5,49,1,1,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,3,3,59,2,2,30
"aaparmeggiani--pg_tail",33,1,1,3,0,0,0,0,3,5,53,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,5,5,61,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,3,5,56,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,3,2,60,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,4,4,52,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,5,5,65,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,1,4,54,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,2,6,57,2,2,30
"aaparmeggiani--pg_tail",32,1,1,3,0,0,0,0,5,3,59,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,4,4,54,2,2,30
"aaparmeggiani--pg_tail",30,1,1,2,0,0,0,0,3,2,50,1,1,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,3,2,53,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,4,4,60,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,5,3,57,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,4,5,63,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,4,3,52,2,2,30
"aaparmeggiani--pg_tail",28,1,1,3,0,0,0,0,3,2,48,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,3,3,51,2,2,30
"aaparmeggiani--pg_tail",28,1,1,3,0,0,0,0,4,6,55,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,3,4,56,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,3,2,51,2,2,30
"aaparmeggiani--pg_tail",32,1,1,3,0,0,0,0,5,3,49,2,2,30
"aaparmeggiani--pg_tail",27,1,1,3,0,0,0,0,5,2,48,2,2,30
"aaparmeggiani--pg_tail",26,1,1,2,0,0,0,0,2,2,52,2,2,30
"aaparmeggiani--pg_tail",28,1,1,3,0,0,0,0,3,3,53,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,3,1,53,2,2,30
"aaparmeggiani--pg_tail",27,1,1,3,0,0,0,0,2,3,48,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,5,4,60,2,2,30
"aaparmeggiani--pg_tail",32,1,1,3,0,0,0,0,1,4,57,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,1,3,48,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,4,4,62,2,2,30
"aaparmeggiani--pg_tail",32,1,1,3,0,0,0,0,3,3,54,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,4,4,65,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,4,4,52,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,5,2,58,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,4,2,56,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,4,6,58,2,2,30
"aaparmeggiani--pg_tail",32,1,1,2,0,0,0,0,1,5,52,1,1,30
"aaparmeggiani--pg_tail",32,1,1,2,0,0,0,0,4,5,58,1,1,30
"aaparmeggiani--pg_tail",32,1,1,3,0,0,0,0,4,1,59,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,4,1,56,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,4,2,54,2,2,30
"aaparmeggiani--pg_tail",28,1,1,3,0,0,0,0,4,5,57,2,2,30
"aaparmeggiani--pg_tail",30,1,1,2,0,0,0,0,2,3,52,2,2,30
"aaparmeggiani--pg_tail",31,1,1,3,0,0,0,0,4,4,58,2,2,30
"aaparmeggiani--pg_tail",30,1,1,3,0,0,0,0,4,4,54,2,2,30
"aaparmeggiani--pg_tail",29,1,1,3,0,0,0,0,3,3,43,2,2,30
"aaparmeggiani--pg_tail",30,1,1,2,0,0,0,0,7,2,55,2,2,30
"aaparmeggiani--pg_tail",31,1,1,2,0,0,0,0,2,3,47,2,2,30
"abaelhe--amysql",35,0,1,17,0,0,0,0,3,2,81,30,69,30
"abaelhe--amysql",30,1,1,12,0,0,0,0,5,3,76,24,55,30
"abaelhe--amysql",35,1,1,12,0,0,0,0,2,3,60,22,58,30
"abaelhe--amysql",33,0,1,11,0,0,0,0,6,3,88,24,69,30
"abaelhe--amysql",33,1,1,13,0,0,0,0,4,6,88,25,57,30
"abaelhe--amysql",32,1,1,11,0,0,0,0,9,4,81,20,55,30
"abaelhe--amysql",37,1,1,13,0,0,0,0,3,3,87,26,52,30
"abaelhe--amysql",33,0,1,13,0,0,0,0,4,3,79,28,68,30
"abaelhe--amysql",33,1,1,17,0,0,0,0,3,6,74,25,56,30
"abaelhe--amysql",35,0,1,13,0,0,0,0,6,5,92,26,54,30
"abaelhe--amysql",33,1,1,18,0,0,0,0,2,5,78,27,58,30
"abaelhe--amysql",37,0,1,15,0,0,0,0,6,4,75,26,68,30
"abaelhe--amysql",30,1,1,13,0,0,0,0,4,3,75,26,56,30
"abaelhe--amysql",36,0,1,15,0,0,0,0,3,4,69,29,69,30
"abaelhe--amysql",34,0,1,14,0,0,0,0,7,6,81,21,69,30
"abaelhe--amysql",34,1,1,14,0,0,0,0,5,5,82,29,59,30
"abaelhe--amysql",32,0,1,16,0,0,0,0,3,3,75,29,71,30
"abaelhe--amysql",33,1,1,13,0,0,0,0,7,3,91,24,59,30
"abaelhe--amysql",34,1,1,16,0,0,0,0,5,5,81,29,68,30
"abaelhe--amysql",31,0,1,12,0,0,0,0,7,0,68,27,69,30
"abaelhe--amysql",33,0,1,12,0,0,0,0,8,2,80,23,67,30
"abaelhe--amysql",35,1,1,10,0,0,0,0,5,10,91,23,60,30
"abaelhe--amysql",29,1,1,10,0,0,0,0,5,6,79,21,54,30
"abaelhe--amysql",33,1,1,13,0,0,0,0,4,0,72,31,68,30
"abaelhe--amysql",31,1,1,17,0,0,0,0,2,2,84,30,54,30
"abaelhe--amysql",35,1,1,11,0,0,0,0,6,4,84,21,52,30
"abaelhe--amysql",31,1,1,13,0,0,0,0,3,5,59,26,60,30
"abaelhe--amysql",36,1,1,16,0,0,0,0,4,2,67,27,57,30
"abaelhe--amysql",30,1,1,13,0,0,0,0,3,4,80,25,55,30
"abaelhe--amysql",31,1,1,12,0,0,0,0,4,4,53,22,55,30
"abaelhe--amysql",34,1,1,16,0,0,0,0,3,5,74,28,58,30
"abaelhe--amysql",31,1,1,12,0,0,0,0,2,3,70,24,57,30
"abaelhe--amysql",32,1,1,14,0,0,0,0,5,5,98,26,55,30
"abaelhe--amysql",35,1,1,14,0,0,0,0,6,7,83,26,57,30
"abaelhe--amysql",31,1,1,19,0,0,0,0,4,3,69,31,69,30
"abaelhe--amysql",32,1,1,14,0,0,0,0,7,2,78,22,58,30
"abaelhe--amysql",33,1,1,12,0,0,0,0,4,4,80,24,54,30
"abaelhe--amysql",33,1,1,13,0,0,0,0,6,2,74,24,59,30
"abaelhe--amysql",36,1,1,11,0,0,0,0,6,5,86,21,67,30
"abaelhe--amysql",33,1,1,14,0,0,0,0,5,3,72,26,58,30
"abaelhe--amysql",33,0,1,12,0,0,0,0,6,2,72,23,67,30
"abaelhe--amysql",31,0,1,12,0,0,0,0,2,6,68,21,69,30
"abaelhe--amysql",33,1,1,13,0,0,0,0,4,3,74,26,67,30
"abaelhe--amysql",36,0,1,11,0,0,0,0,3,3,87,21,67,30
"abaelhe--amysql",33,1,1,12,0,0,0,0,2,5,71,26,55,30
"abaelhe--amysql",36,0,1,13,0,0,0,0,4,3,77,24,68,30
"abaelhe--amysql",32,1,1,15,0,0,0,0,5,3,64,26,58,30
"abaelhe--amysql",35,1,1,15,0,0,0,0,4,4,86,26,59,30
"abaelhe--amysql",31,1,1,13,0,0,0,0,6,2,72,25,56,30
"abaelhe--amysql",33,1,1,11,0,0,0,0,4,3,75,19,56,30
"abaelhe--amysql",33,0,1,13,0,0,0,0,7,3,75,27,70,30
"abaelhe--amysql",30,1,1,13,0,0,0,0,5,4,70,25,57,30
"abaelhe--amysql",33,1,1,10,0,0,0,0,5,3,62,20,55,30
"abaelhe--amysql",33,1,1,12,0,0,0,0,2,2,76,24,57,30
"abaelhe--amysql",35,1,1,14,0,0,0,0,5,3,84,24,56,30
"abaelhe--amysql",33,0,1,15,0,0,0,0,6,4,81,25,69,30
"abaelhe--amysql",35,0,1,14,0,0,0,0,7,8,86,25,68,30
"abaelhe--amysql",31,0,1,14,0,0,0,0,6,4,80,22,70,30
"abaelhe--amysql",33,1,1,11,0,0,0,0,4,5,82,25,57,30
"abaelhe--amysql",33,1,1,13,0,0,0,0,1,3,82,24,56,30
"abaelhe--amysql",32,1,1,9,0,0,0,0,8,6,89,22,54,30
"abaelhe--amysql",35,1,1,14,0,0,0,0,3,2,78,28,57,30
"abaelhe--amysql",31,1,1,13,0,0,0,0,3,4,76,27,57,30
"abaelhe--amysql",30,0,1,12,0,0,0,0,2,4,62,21,69,30
"abaelhe--amysql",35,1,1,12,0,0,0,0,3,3,79,23,56,30
"abaelhe--amysql",33,0,1,15,0,0,0,0,2,3,78,31,68,30
"abaelhe--amysql",32,0,1,13,0,0,0,0,6,1,80,24,69,30
"abaelhe--amysql",32,1,1,15,0,0,0,0,7,3,77,26,58,30
"abaelhe--amysql",31,0,1,13,0,0,0,0,5,2,62,21,68,30
"abaelhe--amysql",30,1,1,12,0,0,0,0,5,2,79,25,53,30
"abaelhe--amysql",33,1,1,12,0,0,0,0,2,5,72,21,55,30
"abaelhe--amysql",33,0,1,14,0,0,0,0,4,5,75,26,58,30
"abaelhe--amysql",32,1,1,12,0,0,0,0,8,3,83,29,53,30
"abaelhe--amysql",33,0,1,13,0,0,0,0,4,2,78,23,57,30
"abaelhe--amysql",32,1,1,15,0,0,0,0,4,2,69,24,58,30
"abaelhe--amysql",32,1,1,12,0,0,0,0,8,5,90,26,58,30
"abaelhe--amysql",34,0,1,17,0,0,0,0,5,1,68,29,69,30
"abaelhe--amysql",32,0,1,15,0,0,0,0,7,2,85,29,68,30
"abaelhe--amysql",36,0,1,12,0,0,0,0,5,2,82,24,56,30
"abaelhe--amysql",32,1,1,17,0,0,0,0,2,2,69,26,58,30
"abaelhe--amysql",34,1,1,13,0,0,0,0,4,3,78,24,67,30
"abaelhe--amysql",32,1,1,15,0,0,0,0,3,1,69,29,69,30
"abaelhe--amysql",34,1,1,14,0,0,0,0,3,4,75,26,56,30
"abaelhe--amysql",32,0,1,12,0,0,0,0,5,3,83,22,69,30
"abaelhe--amysql",35,1,1,12,0,0,0,0,3,3,70,23,53,30
"abaelhe--amysql",34,0,1,14,0,0,0,0,9,3,79,27,69,30
"abaelhe--amysql",35,0,1,16,0,0,0,0,5,6,77,28,58,30
"abaelhe--amysql",33,0,1,14,0,0,0,0,3,3,74,30,68,30
"abaelhe--amysql",30,0,1,10,0,0,0,0,4,6,74,25,68,30
"abaelhe--amysql",35,1,1,13,0,0,0,0,3,3,73,22,59,30
"abaelhe--amysql",35,1,1,11,0,0,0,0,9,2,81,25,55,30
"abaelhe--amysql",30,1,1,12,0,0,0,0,7,3,71,25,56,30
"abaelhe--amysql",34,1,1,12,0,0,0,0,6,2,86,24,54,30
"abaelhe--amysql",33,0,1,9,0,0,0,0,4,2,69,23,67,30
"abaelhe--amysql",34,0,1,16,0,0,0,0,5,4,81,29,58,30
"abaelhe--amysql",32,1,1,11,0,0,0,0,5,4,87,22,57,30
"abaelhe--amysql",34,1,1,15,0,0,0,0,2,6,79,27,58,30
"abaelhe--amysql",31,0,1,11,0,0,0,0,7,7,85,27,58,30
"abaelhe--amysql",32,0,1,14,0,0,0,0,6,2,69,22,68,30
"abaelhe--amysql",32,1,1,15,0,0,0,0,3,2,73,28,58,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,1,1,45,14,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,1,0,37,12,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,4,1,53,17,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,3,0,45,15,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,4,0,48,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,0,2,44,13,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,1,1,48,16,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,2,2,59,15,21,30
"abdsec--CVE-2016-0801",31,1,1,5,0,0,0,0,3,0,47,11,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,3,2,50,12,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,3,1,50,16,21,30
"abdsec--CVE-2016-0801",32,1,1,8,0,0,0,0,2,2,51,16,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,1,1,46,17,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,2,1,49,14,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,1,1,44,18,21,30
"abdsec--CVE-2016-0801",30,1,1,6,0,0,0,0,2,2,42,15,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,3,0,46,15,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,1,0,38,13,21,30
"abdsec--CVE-2016-0801",32,1,1,6,0,0,0,0,4,1,49,10,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,0,0,39,15,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,1,1,45,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,2,2,47,13,21,30
"abdsec--CVE-2016-0801",31,1,1,5,0,0,0,0,1,0,40,9,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,1,0,42,18,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,1,1,45,16,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,2,1,50,14,21,30
"abdsec--CVE-2016-0801",34,1,1,7,0,0,0,0,2,1,54,17,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,2,1,45,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,4,1,53,15,21,30
"abdsec--CVE-2016-0801",32,1,1,6,0,0,0,0,0,2,47,12,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,1,0,43,17,21,30
"abdsec--CVE-2016-0801",32,1,1,6,0,0,0,0,1,0,44,13,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,2,1,48,16,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,3,1,53,15,21,30
"abdsec--CVE-2016-0801",33,1,1,6,0,0,0,0,2,0,48,12,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,0,2,52,16,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,1,1,52,16,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,3,0,44,14,21,30
"abdsec--CVE-2016-0801",34,1,1,6,0,0,0,0,2,1,51,14,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,3,1,54,16,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,4,2,50,15,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,2,0,45,13,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,3,1,51,15,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,0,2,38,12,21,30
"abdsec--CVE-2016-0801",30,1,1,6,0,0,0,0,3,0,43,14,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,0,2,45,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,2,3,45,16,21,30
"abdsec--CVE-2016-0801",30,1,1,6,0,0,0,0,3,3,49,14,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,4,2,52,15,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,3,0,55,17,21,30
"abdsec--CVE-2016-0801",31,1,1,5,0,0,0,0,2,0,43,10,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,2,1,50,14,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,3,1,50,16,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,3,0,43,17,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,3,0,49,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,1,1,40,14,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,4,0,49,14,21,30
"abdsec--CVE-2016-0801",30,1,1,6,0,0,0,0,2,1,51,14,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,3,0,45,15,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,2,2,56,17,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,2,1,47,13,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,1,0,45,18,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,4,0,52,14,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,3,0,50,12,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,0,0,42,14,21,30
"abdsec--CVE-2016-0801",33,1,1,8,0,0,0,0,1,1,46,16,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,3,1,48,13,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,4,2,47,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,2,2,48,16,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,2,0,44,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,3,0,46,17,20,30
"abdsec--CVE-2016-0801",30,1,1,5,0,0,0,0,1,2,46,9,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,2,1,44,14,21,30
"abdsec--CVE-2016-0801",33,1,1,8,0,0,0,0,3,0,52,17,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,0,2,47,15,21,30
"abdsec--CVE-2016-0801",33,1,1,7,0,0,0,0,1,1,47,16,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,2,1,43,12,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,1,0,41,15,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,2,0,41,12,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,2,0,45,16,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,3,1,50,18,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,2,2,54,15,21,30
"abdsec--CVE-2016-0801",30,1,1,6,0,0,0,0,4,1,49,13,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,2,2,51,16,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,3,0,45,16,21,30
"abdsec--CVE-2016-0801",31,1,1,7,0,0,0,0,1,0,44,14,21,30
"abdsec--CVE-2016-0801",31,1,1,6,0,0,0,0,2,0,40,12,21,30
"abdsec--CVE-2016-0801",32,1,1,8,0,0,0,0,3,1,47,16,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,2,1,44,16,21,30
"abdsec--CVE-2016-0801",30,1,1,6,0,0,0,0,0,1,39,12,21,30
"abdsec--CVE-2016-0801",30,1,1,8,0,0,0,0,3,0,50,17,21,30
"abdsec--CVE-2016-0801",33,1,1,8,0,0,0,0,2,1,50,18,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,2,1,49,17,21,30
"abdsec--CVE-2016-0801",30,1,1,7,0,0,0,0,1,0,43,14,21,30
"abdsec--CVE-2016-0801",32,1,1,7,0,0,0,0,2,1,47,15,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,2,1,47,17,21,30
"abdsec--CVE-2016-0801",31,1,1,8,0,0,0,0,3,1,49,16,21,30
"abdsec--CVE-2016-0801",32,1,1,5,0,0,0,0,1,1,47,11,21,30
"abdsec--CVE-2016-0801",30,1,1,6,0,0,0,0,3,0,42,13,21,30
"abdsec--CVE-2016-0801",32,1,1,6,0,0,0,0,4,1,48,13,21,30
"adamcaudill--ccsrch",31,1,1,19,0,0,0,0,5,2,64,20,51,30
"adamcaudill--ccsrch",34,1,1,17,0,0,0,0,9,0,76,22,62,30
"adamcaudill--ccsrch",30,1,1,16,0,0,0,0,4,1,56,18,60,30
"adamcaudill--ccsrch",29,1,1,12,0,0,0,0,4,1,65,17,58,30
"adamcaudill--ccsrch",33,1,1,15,0,0,0,0,6,1,74,23,61,30
"adamcaudill--ccsrch",31,1,1,18,0,0,0,0,6,3,74,21,60,30
"adamcaudill--ccsrch",31,1,1,13,0,0,0,0,5,2,61,19,59,30
"adamcaudill--ccsrch",31,1,1,18,0,0,0,0,7,0,74,23,61,30
"adamcaudill--ccsrch",34,1,1,16,0,0,0,0,4,1,65,22,59,30
"adamcaudill--ccsrch",33,1,1,16,0,0,0,0,3,3,60,19,59,30
"adamcaudill--ccsrch",30,1,1,13,0,0,0,0,7,2,74,16,59,30
"adamcaudill--ccsrch",33,1,1,17,0,0,0,0,3,3,54,21,59,30
"adamcaudill--ccsrch",33,1,1,18,0,0,0,0,3,3,71,18,61,30
"adamcaudill--ccsrch",33,1,1,22,0,0,0,0,7,2,71,29,64,30
"adamcaudill--ccsrch",32,1,1,13,0,0,0,0,3,0,60,18,62,30
"adamcaudill--ccsrch",29,1,1,12,0,0,0,0,7,1,66,16,59,30
"adamcaudill--ccsrch",34,1,1,14,0,0,0,0,8,1,71,20,61,30
"adamcaudill--ccsrch",36,1,1,16,0,0,0,0,8,1,73,23,59,30
"adamcaudill--ccsrch",31,1,1,15,0,0,0,0,8,1,77,19,58,30
"adamcaudill--ccsrch",34,1,1,17,0,0,0,0,3,2,62,20,63,30
"adamcaudill--ccsrch",32,1,1,15,0,0,0,0,6,4,78,19,61,30
"adamcaudill--ccsrch",33,1,1,18,0,0,0,0,7,1,69,22,62,30
"adamcaudill--ccsrch",33,1,1,14,0,0,0,0,5,1,67,21,58,30
"adamcaudill--ccsrch",33,1,1,15,0,0,0,0,5,3,68,22,53,30
"adamcaudill--ccsrch",32,1,1,16,0,0,0,0,9,1,68,21,61,30
"adamcaudill--ccsrch",34,1,1,18,0,0,0,0,6,2,70,26,61,30
"adamcaudill--ccsrch",36,1,1,12,0,0,0,0,4,4,78,21,60,30
"adamcaudill--ccsrch",30,1,1,15,0,0,0,0,6,2,70,24,62,30
