"bench","sel","suc","file","proc","IF","loop","IfNode","LoopNode","pIfNode","pLoopNode","psize","s","sall","fakesel"
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,5,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,0,0,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,0,0,2
"aaparmeggiani--pg_tail",1,1,1,1,0,0,0,0,0,0,1,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,1,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,8,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,1,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,5,0,0,2
"aaparmeggiani--pg_tail",1,1,1,1,0,0,0,0,0,0,1,1,1,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,5,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,4,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,10,0,0,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,9,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,2,0,7,1,1,2
"aaparmeggiani--pg_tail",3,1,1,1,0,0,0,0,0,2,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,1,3,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,3,1,1,2
"aaparmeggiani--pg_tail",1,1,1,1,0,0,0,0,0,0,4,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,1,0,7,1,1,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,1,0,4,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,8,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,6,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,9,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"aaparmeggiani--pg_tail",3,1,1,1,0,0,0,0,0,0,8,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,8,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,8,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,6,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,6,0,0,2
"aaparmeggiani--pg_tail",3,1,1,1,0,0,0,0,0,0,7,0,0,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,1,4,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,1,5,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,1,3,0,0,2
"aaparmeggiani--pg_tail",2,1,1,2,0,0,0,0,0,0,2,1,1,2
"aaparmeggiani--pg_tail",1,1,1,1,0,0,0,0,0,0,4,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,1,1,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,0,0,8,0,0,2
"aaparmeggiani--pg_tail",2,1,1,1,0,0,0,0,1,0,5,0,0,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,7,31,2
"abaelhe--amysql",2,1,1,1,0,0,0,0,0,0,6,1,1,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,6,43,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,6,4,20,2
"abaelhe--amysql",3,1,1,1,0,0,0,0,0,1,7,1,1,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,5,20,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,1,0,5,5,40,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,2,0,7,3,15,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,5,19,2
"abaelhe--amysql",2,0,1,1,0,0,0,0,0,0,3,2,3,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,6,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,4,10,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,1,0,5,5,12,2
"abaelhe--amysql",4,1,1,2,0,0,0,0,0,0,5,3,21,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,0,0,5,3,27,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,0,0,5,4,53,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,1,6,4,49,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,6,14,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,1,7,5,49,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,6,23,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,0,3,5,40,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,1,0,7,3,28,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,4,4,42,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,7,9,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,0,4,4,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,4,4,10,2
"abaelhe--amysql",3,0,1,2,0,0,0,0,0,0,4,5,67,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,3,4,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,1,6,4,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,6,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,4,2,2,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,6,4,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,3,3,21,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,4,6,10,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,1,1,8,5,49,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,1,6,4,13,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,3,27,2
"abaelhe--amysql",2,1,1,1,0,0,0,0,0,0,2,1,1,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,3,19,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,0,0,5,3,29,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,0,0,5,6,67,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,6,6,18,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,0,6,5,18,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,1,0,4,4,67,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,5,13,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,5,3,8,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,6,49,2
"abaelhe--amysql",3,1,1,1,0,0,0,0,0,1,6,2,2,2
"abaelhe--amysql",2,1,1,1,0,0,0,0,1,0,5,2,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,5,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,4,21,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,1,6,4,19,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,1,0,4,4,40,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,3,20,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,4,24,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,3,5,42,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,0,3,5,18,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,2,0,7,3,19,2
"abaelhe--amysql",2,1,1,1,0,0,0,0,1,0,6,1,1,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,0,7,6,41,2
"abaelhe--amysql",2,1,1,1,0,0,0,0,0,1,10,6,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,6,5,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,6,5,41,2
"abaelhe--amysql",1,1,1,1,0,0,0,0,0,0,1,3,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,3,27,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,7,25,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,1,6,6,40,2
"abaelhe--amysql",1,1,1,1,0,0,0,0,0,0,1,4,40,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,8,8,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,4,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,6,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,6,3,51,2
"abaelhe--amysql",1,1,1,1,0,0,0,0,0,1,2,0,0,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,4,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,5,3,20,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,5,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,4,5,41,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,4,40,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,2,2,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,2,6,4,41,2
"abaelhe--amysql",3,0,1,2,0,0,0,0,1,0,6,3,28,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,1,0,4,3,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,6,6,19,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,6,12,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,0,0,2,3,27,2
"abaelhe--amysql",2,0,1,2,0,0,0,0,1,0,7,5,67,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,2,0,6,9,27,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,3,6,10,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,7,8,16,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,2,3,20,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,0,3,9,40,2
"abaelhe--amysql",3,1,1,1,0,0,0,0,0,0,7,3,4,2
"abaelhe--amysql",2,1,1,1,0,0,0,0,1,0,7,4,40,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,1,0,6,3,19,2
"abaelhe--amysql",3,1,1,2,0,0,0,0,0,1,6,5,49,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,5,4,41,2
"abaelhe--amysql",2,1,1,1,0,0,0,0,1,0,5,4,18,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,0,3,4,19,2
"abaelhe--amysql",3,0,1,2,0,0,0,0,1,0,5,4,67,2
"abaelhe--amysql",2,1,1,2,0,0,0,0,0,1,5,5,10,2
"abdsec--CVE-2016-0801",3,1,1,2,0,0,0,0,0,0,3,5,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,3,9,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,19,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,7,6,7,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,3,5,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,6,14,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,3,4,5,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,5,2,14,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,19,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,3,12,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,2,14,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,3,9,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,7,12,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,6,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,19,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,2,14,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,4,13,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,4,1,5,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,5,16,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,2,14,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,6,13,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,5,6,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,4,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,10,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,1,5,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,3,5,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,2,6,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,19,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,4,0,0,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,5,5,16,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,0,0,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,7,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,3,4,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,6,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,1,4,4,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,6,13,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,6,7,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,5,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,16,2
"abdsec--CVE-2016-0801",3,1,1,1,0,0,0,0,0,0,4,2,11,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,2,14,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,6,19,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,19,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,15,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,7,5,13,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,2,14,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,19,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,2,6,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,2,11,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,5,9,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,3,5,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,6,3,5,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,2,11,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,19,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,6,13,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,2,2,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,3,9,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,1,5,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,13,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,6,13,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,4,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,3,3,4,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,4,3,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,2,9,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,1,5,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,5,3,9,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,5,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,1,4,4,15,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,1,5,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,1,0,5,0,0,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,2,0,7,0,0,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,1,1,7,0,0,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,1,4,4,10,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,16,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,1,5,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,5,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,6,12,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,3,15,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,2,9,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,6,7,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,5,7,12,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,6,19,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,6,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,2,2,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,4,16,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,0,0,2,6,13,2
"abdsec--CVE-2016-0801",2,1,1,2,0,0,0,0,1,0,4,4,13,2
"abdsec--CVE-2016-0801",3,1,1,2,0,0,0,0,1,0,5,4,13,2
"abdsec--CVE-2016-0801",2,1,1,1,0,0,0,0,0,0,3,1,5,2
"adamcaudill--ccsrch",3,1,1,2,0,0,0,0,0,0,5,2,57,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,1,1,6,4,47,2
"adamcaudill--ccsrch",3,1,1,2,0,0,0,0,0,0,6,3,56,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,2,0,6,2,2,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,2,8,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,1,1,6,1,35,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,5,3,34,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,3,56,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,1,0,4,1,3,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,1,4,3,9,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,1,1,5,2,36,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,5,2,47,2
"adamcaudill--ccsrch",1,1,1,1,0,0,0,0,0,0,1,0,0,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,1,0,4,4,47,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,1,3,3,47,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,2,2,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,1,0,5,3,57,2
"adamcaudill--ccsrch",1,1,1,1,0,0,0,0,0,0,2,1,34,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,2,27,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,3,8,2
"adamcaudill--ccsrch",1,1,1,1,0,0,0,0,0,0,2,0,0,2
"adamcaudill--ccsrch",2,1,1,1,0,0,0,0,1,0,4,1,1,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,2,27,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,1,56,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,1,0,7,2,2,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,3,2,47,2
"adamcaudill--ccsrch",2,1,1,2,0,0,0,0,0,0,2,2,26,2
"adamcaudill--ccsrch",3,1,1,2,0,0,0,0,0,0,3,1,25,2
